order_id,customer_id,order_date,total_amount
5220,3465,2021-11-04,96.52
5221,271,2020-02-17,317.94
5222,3757,2021-09-28,106.15
5223,4458,2020-02-04,170.13
5224,2201,2020-07-03,51.63
5225,4463,2020-02-03,90.12
5226,4657,2020-11-27,290.78
5227,1067,2022-04-06,285.73
5228,4674,2021-01-30,311.41
5229,3588,2020-06-10,249.08
5230,1467,2020-03-03,198.09
5231,481,2022-05-14,226.11
5232,4627,2020-11-01,270.52
5233,3180,2020-08-22,52.13
5234,454,2022-03-10,127.78
5235,4363,2020-11-05,320.56
5236,4985,2022-09-24,159.76
5237,3018,2021-01-06,301.18
5238,1273,2020-11-14,230.65
5239,564,2022-04-30,225.97
5240,4209,2021-10-24,166.41
5241,2365,2022-08-31,207.20
5242,2789,2021-01-27,113.71
5243,2552,2021-03-05,301.76
5244,2701,2022-07-14,316.72
5245,542,2021-10-20,6.37
5246,1387,2021-05-28,164.92
5247,3587,2022-02-28,47.68
5248,975,2021-07-23,45.48
5249,4868,2022-03-08,265.44
5250,440,2021-01-30,163.73
5251,4382,2020-06-14,189.12
5252,1033,2021-08-18,145.74
5253,807,2022-07-10,119.00
5254,4478,2020-09-08,82.30
5255,4921,2021-04-20,84.54
5256,1489,2021-06-28,125.23
5257,4670,2020-07-14,121.74
5258,666,2021-03-24,281.95
5259,799,2022-06-04,316.32
5260,581,2022-05-31,216.28
5261,4690,2020-07-26,161.86
5262,3360,2020-06-20,111.50
5263,4668,2021-02-04,173.79
5264,10,2020-10-11,82.63
5265,7,2021-05-22,84.86
5266,1574,2021-10-23,304.08
5267,4840,2022-08-26,217.15
5268,260,2021-07-23,193.16
5269,1973,2022-02-04,27.44
5270,4514,2021-12-16,314.62
5271,1808,2022-06-30,286.58
5272,3116,2020-08-16,199.75
5273,3546,2022-06-12,246.40
5274,4556,2021-12-15,254.61
5275,4489,2022-05-12,196.09
5276,2749,2020-07-01,289.29
5277,3414,2021-01-30,63.74
5278,4971,2021-12-16,204.62
5279,403,2020-01-21,29.99
5280,2053,2021-04-27,174.61
5281,2860,2020-10-14,300.34
5282,4545,2022-02-19,7.59
5283,4383,2020-10-08,72.60
5284,2228,2021-09-23,56.10
5285,4691,2020-08-22,299.81
5286,406,2020-02-06,187.83
5287,3321,2020-03-06,238.12
5288,4694,2022-01-09,184.85
5289,3480,2020-04-05,140.74
5290,3181,2022-08-31,217.20
5291,2171,2021-04-11,14.45
5292,1009,2020-08-22,82.12
5293,1889,2020-08-05,121.96
5294,2217,2021-11-02,16.50
5295,783,2022-05-18,98.47
5296,325,2021-04-09,272.11
5297,4034,2022-01-01,254.78
5298,1413,2020-03-13,258.19
5299,3098,2021-07-17,183.10
5300,4702,2021-09-20,46.07
5301,111,2022-06-25,38.85
5302,3502,2022-08-15,149.36
5303,897,2020-07-17,299.45
5304,2250,2020-11-17,13.00
5305,486,2021-05-14,272.46
5306,9,2022-02-22,57.62
5307,405,2021-04-05,174.39
5308,3426,2021-08-27,5.83
5309,683,2021-06-08,292.71
5310,715,2020-09-04,122.26
5311,2783,2021-05-22,74.86
5312,4387,2021-07-05,115.30
5313,2544,2020-11-20,260.71
5314,3429,2022-08-26,247.14
5315,1185,2020-10-24,220.43
5316,4859,2022-04-03,8.02
5317,2730,2020-05-09,248.76
5318,3148,2021-04-15,154.49
5319,2833,2020-07-25,269.53
5320,682,2020-04-29,40.98
5321,4708,2021-03-21,174.24
5322,4378,2020-03-22,308.28
5323,4127,2020-11-16,220.67
5324,4477,2021-04-04,312.06
5325,4962,2021-01-19,201.31
5326,2998,2020-11-01,92.84
5327,1265,2021-03-12,301.83
5328,3508,2021-08-28,175.84
5329,21,2021-05-06,84.70
5330,20,2021-01-13,281.24
5331,1019,2022-06-20,206.48
5332,4886,2021-05-10,262.42
5333,4593,2021-09-02,25.89
5334,52,2020-11-20,280.71
5335,1879,2021-03-31,164.34
5336,4354,2021-09-04,25.91
5337,4624,2022-01-21,204.98
5338,3876,2022-07-10,139.00
5339,1390,2021-08-15,273.38
5340,1173,2022-07-24,69.14
5341,4861,2020-03-03,248.09
5342,4101,2020-09-27,92.49
5343,2653,2021-09-03,253.57
5344,106,2022-02-15,305.23
5345,1616,2020-12-23,53.36
5346,3309,2020-12-31,103.44
5347,4662,2020-04-01,308.38
5348,1500,2021-09-03,253.58
5349,132,2022-05-13,286.10
5350,4729,2020-06-17,31.47
5351,1147,2020-08-05,11.96
5352,540,2022-01-21,67.30
5353,186,2021-03-29,34.32
5354,3233,2022-02-13,265.21
5355,2666,2022-03-18,167.86
5356,2044,2020-02-08,70.17
5357,1388,2020-11-11,92.94
5358,9,2021-05-06,182.38
5359,3065,2022-08-19,297.08
5360,879,2020-06-26,21.56
5361,2441,2021-07-17,193.10
5362,939,2020-10-08,162.60
5363,2001,2022-05-12,306.09
5364,2695,2021-12-30,147.08
5365,906,2021-07-26,283.19
5366,862,2021-01-12,261.23
5367,2778,2021-08-01,303.25
5368,1092,2020-04-04,238.41
5369,953,2021-10-03,76.19
5370,3844,2022-03-18,285.54
5371,1123,2021-06-20,232.83
5372,4965,2020-03-29,170.67
5373,2861,2022-06-24,88.84
5374,3790,2020-08-12,279.71
5375,4222,2021-11-13,176.61
5376,256,2021-12-11,106.89
5377,2397,2021-07-15,25.40
5378,3360,2021-03-12,261.83
5379,3348,2020-11-09,42.92
5380,569,2021-01-05,133.49
5381,970,2021-07-26,25.51
5382,4285,2022-03-07,185.43
5383,1621,2022-05-25,148.54
5384,2045,2020-01-18,217.64
5385,299,2020-12-24,301.05
5386,2753,2020-06-27,279.25
5387,1918,2020-10-14,102.66
5388,1139,2020-11-11,230.62
5389,279,2021-03-03,94.06
5390,736,2021-11-22,116.70
5391,4345,2022-09-12,119.64
5392,3751,2021-05-26,272.57
5393,389,2020-02-29,0.37
5394,2281,2020-11-06,172.89
5395,877,2021-09-22,203.77
5396,3078,2022-09-14,59.66
5397,2779,2020-05-17,71.16
5398,274,2020-04-24,288.60
5399,3362,2020-08-11,22.02
5400,3585,2020-11-06,230.57
5401,784,2020-04-30,30.99
5402,4938,2020-01-17,109.95
5403,4179,2020-04-20,150.89
5404,2385,2021-01-09,73.53
5405,994,2020-10-20,91.10
5406,25,2020-12-29,23.42
5407,2370,2021-06-12,145.07
5408,879,2020-08-11,269.70
5409,2454,2022-09-11,149.63
5410,1792,2020-05-28,91.27
5411,68,2021-06-04,312.67
5412,3553,2021-02-14,211.57
5413,2556,2020-12-08,180.89
5414,3599,2022-04-11,158.10
5415,2665,2021-12-13,86.91
5416,4659,2021-11-22,194.38
5417,1750,2022-08-25,197.14
5418,1139,2020-03-26,208.32
5419,3601,2020-12-01,143.14
5420,1195,2020-06-24,269.22
5421,148,2021-01-25,291.37
5422,1476,2021-07-31,213.24
5423,2775,2022-03-23,167.91
5424,4587,2022-02-25,157.65
5425,2673,2020-12-18,190.99
5426,2351,2020-07-11,249.39
5427,2303,2022-04-16,148.15
5428,1292,2021-04-11,272.13
5429,35,2022-04-11,78.10
5430,4744,2020-12-16,63.29
5431,2375,2020-09-26,300.16
5432,2407,2021-10-21,314.06
5433,141,2022-02-18,167.58
5434,4606,2021-04-29,202.31
5435,2192,2022-01-05,324.82
5436,787,2022-05-30,108.59
5437,3277,2021-05-02,302.34
5438,3996,2021-02-07,113.82
5439,4256,2022-08-26,149.47
5440,1934,2020-10-21,290.41
5441,2372,2021-10-14,6.31
5442,3075,2020-01-08,247.54
5443,3542,2020-12-30,221.11
5444,12,2020-10-31,290.51
5445,3296,2021-11-27,254.43
5446,3800,2022-06-27,286.55
5447,3357,2022-01-12,234.89
5448,2304,2021-08-09,85.65
5449,1492,2021-01-07,191.19
5450,3390,2021-10-28,214.13
5451,4797,2020-11-09,260.60
5452,789,2021-01-26,211.38
5453,4979,2022-02-15,215.23
5454,1708,2021-10-18,274.03
5455,1700,2021-03-29,202.00
5456,843,2021-11-19,274.35
5457,2190,2021-02-11,73.86
5458,1253,2022-03-12,305.48
5459,760,2020-12-29,241.10
5460,3434,2022-02-26,295.34
5461,203,2022-04-30,108.29
5462,610,2020-05-09,81.08
5463,2001,2022-04-19,168.18
5464,2056,2021-07-30,203.23
5465,4673,2021-02-25,191.68
5466,4863,2021-08-20,145.76
5467,4384,2020-08-20,249.79
5468,1131,2020-12-11,173.24
5469,2589,2020-12-14,240.95
5470,704,2020-01-15,197.61
5471,482,2021-12-21,224.67
5472,2301,2022-06-16,78.76
5473,1822,2020-05-19,121.18
5474,2409,2022-07-21,79.11
5475,2314,2020-11-11,62.94
5476,2042,2021-06-20,262.83
5477,4305,2020-11-15,42.98
5478,1432,2020-10-24,260.44
5479,4522,2020-09-05,229.95
5480,587,2021-07-31,233.24
5481,2260,2022-09-03,227.23
5482,771,2021-05-15,302.47
5483,4640,2022-02-18,147.58
5484,3264,2020-09-11,172.33
5485,4850,2022-05-02,18.31
5486,3561,2022-07-12,109.02
5487,3977,2021-12-30,194.76
5488,3895,2020-12-07,163.20
5489,4852,2020-07-14,71.74
5490,4818,2022-06-05,98.65
5491,3854,2022-04-03,305.70
5492,903,2022-02-24,57.64
5493,210,2020-11-13,260.64
5494,1854,2020-10-14,190.34
5495,3936,2020-09-14,180.04
5496,2019,2021-09-25,193.80
5497,4739,2020-01-05,267.50
5498,1222,2020-11-09,22.92
5499,876,2021-06-23,125.18
5500,2447,2021-12-27,254.73
5501,1746,2022-08-26,29.47
5502,1100,2020-05-26,238.93
5503,3391,2021-05-09,272.41
5504,3084,2022-03-02,107.70
5505,725,2022-09-08,149.60
5506,4027,2020-05-10,71.09
5507,2521,2021-01-15,163.59
5508,883,2021-04-22,74.55
5509,1092,2022-08-16,257.05
5510,687,2022-06-07,68.67
5511,961,2021-09-10,213.65
5512,1804,2021-08-04,213.28
5513,3111,2021-09-24,16.11
5514,274,2022-08-03,286.92
5515,931,2021-04-17,164.51
5516,2804,2020-12-02,320.83
5517,4780,2020-07-02,111.62
5518,739,2021-06-19,155.14
5519,1436,2022-03-05,295.41
5520,1807,2022-09-23,237.43
5521,122,2021-11-05,46.52
5522,144,2022-01-09,177.18
5523,4554,2020-01-13,177.59
5524,3707,2022-05-31,196.28
5525,1920,2022-08-15,237.04
5526,109,2020-12-21,211.02
5527,3852,2020-11-23,83.06
5528,168,2021-01-06,143.50
5529,324,2022-05-07,326.04
5530,4923,2020-07-21,51.81
5531,1613,2020-11-14,162.97
5532,4073,2021-09-26,66.13
5533,3501,2022-08-24,217.13
5534,4945,2021-03-19,14.22
5535,1535,2021-02-11,211.54
5536,2611,2021-06-23,252.86
5537,3088,2022-09-23,9.75
5538,2889,2022-08-13,29.34
5539,3961,2021-10-20,46.37
5540,2008,2020-04-19,248.56
5541,3572,2021-06-08,95.03
5542,2332,2022-01-30,195.07
5543,1448,2021-03-19,98.73
5544,475,2022-08-16,69.37
5545,3884,2020-04-28,268.65
5546,155,2022-07-02,38.92
5547,1295,2020-06-19,279.17
5548,1665,2021-10-09,146.26
5549,2486,2021-04-26,272.28
5550,2362,2022-06-12,256.40
5551,4886,2022-02-01,265.09
5552,2100,2022-03-08,235.44
5553,3248,2021-07-15,45.40
5554,3356,2021-05-27,4.91
5555,3420,2021-01-05,123.49
5556,1622,2021-04-11,182.12
5557,3830,2022-05-23,88.52
5558,3582,2021-07-29,25.54
5559,1396,2020-07-20,219.48
5560,2135,2020-03-18,218.24
5561,3355,2021-09-07,155.94
5562,1238,2020-06-11,21.40
5563,1897,2020-12-02,23.15
5564,1183,2020-02-16,120.25
5565,2238,2021-02-19,63.94
5566,719,2022-03-03,17.71
5567,2441,2020-03-06,228.12
5568,4827,2020-10-21,42.73
5569,400,2020-11-01,132.84
5570,3523,2021-09-16,313.70
5571,2954,2020-12-22,321.03
5572,32,2020-12-04,123.17
5573,2126,2022-08-13,69.34
5574,3087,2021-12-24,184.70
5575,968,2021-11-14,156.62
5576,2272,2022-01-03,244.80
5577,2435,2021-10-17,6.34
5578,469,2021-07-09,75.34
5579,3714,2022-06-23,326.51
5580,175,2022-07-28,29.18
5581,4555,2021-04-14,44.48
5582,197,2021-05-18,64.82
5583,3575,2022-03-06,205.42
5584,1748,2022-08-23,277.12
5585,263,2021-11-02,46.50
5586,1313,2020-03-22,0.60
5587,836,2020-06-15,259.12
5588,3032,2020-06-09,31.39
5589,4371,2020-04-21,288.57
5590,1434,2022-09-17,307.37
5591,4658,2020-06-05,289.03
5592,1937,2020-09-17,310.07
5593,385,2020-08-20,132.11
5594,1702,2020-02-13,20.22
5595,4625,2020-01-30,197.76
5596,3723,2021-04-14,164.47
5597,4508,2022-03-01,235.37
5598,2942,2021-10-17,224.02
5599,919,2021-08-17,193.41
5600,1971,2020-10-10,42.62
5601,1004,2022-03-26,225.62
5602,648,2021-06-24,272.87
5603,1718,2021-08-07,135.63
5604,2107,2022-04-13,78.12
5605,468,2020-09-28,300.18
5606,4018,2021-11-24,214.40
5607,4553,2021-10-18,184.02
5608,2860,2021-01-27,93.71
5609,2941,2022-03-15,315.51
5610,1465,2022-09-18,69.70
5611,997,2022-04-29,158.27
5612,3967,2020-02-12,80.20
5613,2504,2022-02-21,245.29
5614,357,2020-04-22,218.59
5615,1799,2022-04-29,98.28
5616,3881,2021-08-28,75.84
5617,750,2021-02-16,153.91
5618,4901,2021-04-25,94.59
5619,3081,2022-07-01,88.91
5620,3858,2020-11-14,172.96
5621,1376,2020-08-18,289.77
5622,4401,2021-05-04,94.68
5623,4004,2020-07-04,199.32
5624,812,2021-04-18,232.20
5625,3213,2020-02-01,100.10
5626,4116,2021-09-16,303.71
5627,821,2020-08-27,239.86
5628,780,2020-05-25,31.24
5629,1799,2022-05-05,48.34
5630,4853,2021-07-22,283.15
5631,4679,2022-06-26,186.54
5632,4131,2021-01-23,83.67
5633,2956,2020-04-15,120.84
5634,3017,2022-03-14,77.82
5635,2828,2020-11-16,320.67
5636,3457,2020-10-27,250.47
5637,549,2021-12-06,214.52
5638,3299,2021-10-26,136.43
5639,4603,2022-02-09,295.17
5640,1822,2021-03-05,311.76
5641,2593,2021-11-14,224.30
5642,191,2020-08-15,299.74
5643,1848,2022-02-17,107.57
5644,1743,2022-08-04,276.93
5645,23,2021-12-16,106.94
5646,2138,2022-09-19,139.71
5647,4526,2022-01-09,224.86
5648,4386,2020-11-14,12.97
5649,2310,2021-02-05,33.80
5650,3505,2022-03-24,147.92
5651,1261,2022-04-14,235.81
5652,1395,2020-06-20,229.18
5653,4844,2021-09-09,253.64
5654,3635,2022-08-10,326.99
5655,3244,2022-04-02,325.69
5656,2226,2022-06-26,306.54
5657,1656,2021-01-13,291.25
5658,4239,2021-08-14,243.38
5659,3565,2021-10-22,6.39
5660,3979,2022-03-12,225.48
5661,2232,2021-05-09,24.73
5662,1269,2022-04-07,108.06
5663,947,2022-07-12,99.02
5664,4155,2020-02-26,178.03
5665,3401,2021-12-26,37.04
5666,3414,2021-12-22,167.00
5667,3684,2021-06-19,212.82
5668,4610,2022-09-25,307.45
5669,3186,2022-01-28,285.05
5670,2291,2021-11-20,234.36
5671,1334,2021-03-16,311.87
5672,430,2020-09-23,32.45
5673,4368,2021-05-27,24.91
5674,4959,2021-04-13,54.47
5675,2027,2020-05-26,51.25
5676,3049,2021-02-20,181.63
5677,200,2020-02-20,130.29
5678,1411,2021-04-04,232.06
5679,700,2021-12-19,86.97
5680,304,2022-07-21,59.11
5681,3862,2022-08-20,129.41
5682,4,2021-06-07,25.01
5683,1839,2020-10-05,220.25
5684,2707,2020-06-19,71.49
5685,1944,2020-02-19,140.28
5686,167,2021-11-29,126.77
5687,2928,2021-11-15,86.62
5688,3026,2022-07-18,266.76
5689,2385,2022-04-13,225.80
5690,4632,2020-06-02,179.00
5691,4065,2020-08-10,199.68
5692,246,2020-09-18,172.40
5693,3862,2022-07-29,139.19
5694,4654,2022-05-13,88.42
5695,3689,2021-10-03,176.20
5696,3811,2022-01-21,77.30
5697,3034,2021-12-24,137.02
5698,351,2020-11-02,290.53
5699,2046,2021-09-11,303.65
5700,2471,2022-07-23,129.13
5701,4131,2020-06-05,91.35
5702,4466,2022-09-07,267.27
5703,3402,2021-02-17,63.92
5704,2180,2021-11-13,76.61
5705,4793,2021-08-07,263.31
5706,4808,2020-03-27,228.33
5707,422,2022-03-31,37.99
5708,500,2021-12-30,224.76
5709,522,2020-11-24,250.75
5710,2233,2022-01-30,47.38
5711,1009,2022-02-06,177.46
5712,361,2021-09-28,233.83
5713,2342,2021-05-08,154.72
5714,3544,2021-12-08,194.54
5715,1639,2021-02-26,44.01
5716,698,2021-01-25,93.69
5717,2011,2020-06-26,309.24
5718,4910,2022-01-10,67.19
5719,4818,2020-04-05,228.42
5720,2285,2021-04-27,232.29
5721,1784,2021-04-18,14.52
5722,4119,2022-06-17,98.77
5723,1657,2021-04-24,64.58
5724,4583,2021-04-10,174.44
5725,1914,2022-03-01,137.69
5726,2351,2022-05-24,98.52
5727,2547,2021-06-22,25.17
5728,4324,2022-06-21,246.49
5729,32,2020-12-26,191.07
5730,3603,2021-03-22,201.93
5731,3801,2020-08-31,309.90
5732,943,2020-09-16,172.37
5733,1302,2021-04-27,322.29
5734,2639,2020-06-19,161.49
5735,671,2020-04-17,80.86
5736,1720,2022-09-18,39.70
5737,1717,2022-01-10,137.19
5738,2810,2020-04-08,80.77
5739,1281,2021-12-23,324.69
5740,2017,2020-11-05,102.88
5741,3949,2021-04-28,202.30
5742,235,2020-01-21,287.67
5743,117,2020-03-11,50.49
5744,3279,2021-11-17,314.33
5745,3239,2021-02-05,113.80
5746,67,2020-10-25,172.77
5747,2308,2021-03-29,272.00
5748,3576,2020-11-10,310.61
5749,1549,2020-11-04,290.55
5750,887,2021-05-07,242.39
5751,184,2020-09-17,240.07
5752,4065,2022-08-03,89.23
5753,3094,2022-01-28,67.37
5754,2252,2020-12-25,3.37
5755,4965,2021-10-08,46.25
5756,597,2021-12-17,136.94
5757,3779,2020-06-26,229.24
5758,4353,2020-05-31,188.98
5759,4439,2020-07-23,289.51
5760,836,2021-03-25,261.96
5761,2194,2020-05-01,268.68
5762,4210,2021-11-24,304.40
5763,1895,2022-01-29,147.38
5764,306,2020-05-11,151.10
5765,2022,2021-07-29,145.54
5766,579,2020-06-18,1.48
5767,284,2021-04-07,272.09
5768,3691,2020-05-06,248.73
5769,2699,2022-04-30,108.29
5770,2767,2021-10-08,176.25
5771,3676,2021-11-11,56.59
5772,822,2020-02-21,80.30
5773,4538,2021-02-08,163.83
5774,4235,2021-05-03,174.67
5775,4432,2020-04-14,278.51
5776,1160,2021-02-28,154.03
5777,2825,2021-03-04,291.75
5778,2941,2022-02-05,107.45
5779,3624,2020-07-07,11.67
5780,3158,2021-09-05,303.59
5781,3695,2020-04-23,40.92
5782,1540,2020-07-19,71.79
5783,3739,2021-04-11,292.13
5784,280,2022-05-26,118.55
5785,2034,2020-12-10,83.23
5786,2614,2022-06-13,206.41
5787,1276,2021-04-18,124.52
5788,2200,2022-05-23,196.20
5789,713,2021-08-03,75.58
5790,2764,2021-03-05,231.76
5791,4726,2020-03-17,0.55
5792,3485,2021-05-26,94.90
5793,4265,2021-09-04,55.91
5794,4478,2020-07-07,171.67
5795,2398,2020-02-23,90.32
5796,3376,2020-04-19,178.56
5797,3544,2022-04-29,315.96
5798,3629,2020-06-16,189.14
5799,59,2021-10-08,86.25
5800,3883,2021-07-28,283.21
5801,4923,2021-08-06,95.62
5802,277,2020-08-20,249.79
5803,2038,2022-04-10,48.09
5804,981,2021-09-15,6.02
5805,1816,2021-01-24,103.68
5806,2927,2020-05-31,71.30
5807,1033,2022-05-26,158.55
5808,3870,2020-02-18,10.26
5809,3154,2021-02-24,271.67
5810,640,2020-06-07,309.04
5811,721,2022-06-05,48.65
5812,3795,2020-09-25,230.85
5813,4288,2020-05-04,298.71
5814,2419,2021-06-16,125.11
5815,4171,2021-09-09,253.64
5816,1136,2020-11-12,12.95
5817,1181,2020-11-05,32.88
5818,4518,2021-01-18,23.62
5819,2704,2020-06-23,141.53
5820,840,2021-03-11,64.14
5821,2213,2020-08-01,101.91
5822,2335,2020-02-15,247.92
5823,1048,2021-03-19,181.90
5824,791,2020-06-01,111.31
5825,2844,2021-09-25,166.12
5826,2437,2022-04-07,18.06
5827,1744,2022-02-19,275.27
5828,1041,2021-01-19,271.31
5829,4758,2022-04-12,58.11
5830,2551,2021-05-07,292.39
5831,2323,2020-05-19,308.86
5832,314,2022-02-05,117.45
5833,3054,2020-09-26,290.16
5834,1669,2020-07-03,21.63
5835,3929,2020-11-04,320.54
5836,165,2020-07-25,269.53
5837,1408,2020-02-07,80.16
5838,4352,2021-01-26,143.70
5839,2050,2022-06-05,306.33
5840,4657,2020-07-04,189.32
5841,2069,2020-03-03,218.09
5842,1290,2020-08-08,71.99
5843,793,2022-09-21,29.72
5844,678,2022-02-11,117.51
5845,801,2022-03-25,235.61
5846,1724,2020-07-13,101.73
5847,2448,2020-04-03,10.72
5848,2459,2020-04-21,178.58
5849,590,2020-01-21,149.99
5850,4076,2022-02-23,57.63
5851,3952,2020-03-02,120.40
5852,1574,2020-09-02,2.24
5853,3870,2021-12-31,177.09
5854,2699,2020-04-09,70.78
5855,1181,2022-04-17,235.84
5856,4032,2020-01-09,79.87
5857,2547,2021-05-16,164.79
5858,152,2021-02-27,34.02
5859,1187,2021-11-20,36.68
5860,2798,2020-09-24,12.46
5861,4488,2021-10-11,6.28
5862,215,2022-07-23,19.12
5863,611,2021-03-09,104.12
5864,455,2020-06-22,111.52
5865,307,2020-10-14,162.66
5866,1766,2020-05-20,171.19
5867,1732,2020-12-08,93.21
5868,3046,2020-05-08,198.75
5869,4945,2020-02-06,277.83
5870,4197,2020-01-09,69.87
5871,2513,2020-05-21,71.20
5872,1759,2022-09-24,99.76
5873,959,2020-02-18,257.95
5874,891,2021-05-22,4.86
5875,4694,2022-02-13,137.53
5876,4306,2022-02-04,265.12
5877,3409,2020-01-13,159.91
5878,2001,2021-07-27,223.20
5879,2442,2022-05-01,158.30
5880,2297,2020-11-07,132.90
5881,3869,2021-04-02,312.03
5882,3127,2020-03-09,268.15
5883,2851,2021-02-05,301.48
5884,2528,2021-05-24,202.56
5885,1749,2022-02-22,305.30
5886,3368,2022-02-27,37.67
5887,3485,2021-08-23,273.47
5888,641,2021-01-24,191.36
5889,1543,2021-11-15,244.31
5890,951,2021-05-17,94.80
5891,112,2022-08-12,237.01
5892,677,2022-06-08,226.36
5893,957,2021-12-30,274.76
5894,4909,2022-07-01,236.59
5895,205,2020-03-02,0.40
5896,698,2021-04-14,64.48
5897,3451,2022-05-17,138.46
5898,4962,2022-09-10,79.62
5899,422,2020-12-19,113.32
5900,2904,2021-12-25,17.02
5901,2387,2021-07-13,15.38
5902,3567,2021-01-18,13.62
5903,2504,2022-05-23,148.52
5904,2338,2020-07-12,209.40
5905,4771,2021-02-15,143.90
5906,2333,2021-08-28,223.52
5907,2569,2022-07-24,266.82
5908,3244,2021-05-15,54.79
5909,3921,2020-07-29,319.57
5910,3976,2021-10-21,36.38
5911,2537,2021-11-29,6.76
5912,920,2021-09-05,115.91
5913,947,2020-11-25,13.08
5914,4776,2021-05-14,272.46
5915,4291,2020-08-20,132.11
5916,4368,2021-06-13,105.08
5917,777,2021-01-07,271.19
5918,3733,2022-09-10,307.29
5919,1456,2021-04-02,104.36
5920,275,2022-05-03,48.32
5921,1016,2021-09-06,213.61
5922,1657,2020-04-18,60.87
5923,496,2020-10-11,290.31
5924,2016,2020-09-05,2.27
5925,93,2020-11-06,102.89
5926,1499,2021-06-06,322.69
5927,4823,2021-12-11,224.57
5928,4124,2020-02-17,170.26
5929,2805,2020-07-19,259.46
5930,3070,2021-10-19,96.36
5931,873,2022-02-03,7.43
5932,1091,2022-08-17,19.38
5933,3631,2020-05-05,198.72
5934,2910,2022-05-26,128.55
5935,5,2022-02-06,117.46
5936,3008,2022-08-04,247.64
5937,1462,2022-03-27,77.95
5938,3606,2021-07-10,5.35
5939,459,2021-10-16,6.33
5940,1901,2020-07-04,81.63
5941,3544,2022-02-25,87.64
5942,489,2020-10-04,220.24
5943,93,2021-08-16,203.40
5944,2521,2021-12-28,107.06
5945,2000,2020-08-25,2.16
5946,623,2020-04-02,0.71
5947,1822,2021-06-06,232.69
5948,1365,2021-09-24,36.11
5949,819,2022-02-07,295.15
5950,3068,2021-11-21,204.37
5951,3102,2020-08-04,219.63
5952,3741,2021-08-23,303.46
5953,3469,2021-01-12,153.56
5954,2591,2021-08-02,105.58
5955,1905,2022-05-06,128.35
5956,526,2020-05-18,298.85
5957,3921,2022-06-22,148.82
5958,3031,2020-08-15,132.06
5959,467,2021-11-14,46.62
5960,1036,2021-04-18,34.52
5961,1170,2021-10-30,184.15
5962,2477,2020-03-30,228.36
5963,1011,2022-09-25,247.45
5964,4264,2021-10-28,76.45
5965,1277,2021-08-21,203.45
5966,3089,2020-08-02,61.93
5967,3050,2020-05-07,238.74
5968,2075,2021-05-01,302.33
5969,4778,2020-01-26,170.04
5970,662,2021-04-21,242.23
5971,4226,2022-06-15,108.75
5972,4990,2020-08-04,179.63
5973,1190,2022-08-01,246.90
5974,4262,2021-07-05,282.98
5975,1982,2020-07-24,101.84
5976,2981,2021-02-07,143.81
5977,3523,2020-03-08,308.14
5978,1299,2021-04-22,14.55
5979,3822,2021-02-10,93.85
5980,3095,2022-05-22,216.19
5981,1674,2020-05-24,41.23
5982,3290,2021-11-15,176.63
5983,3175,2021-04-12,144.46
5984,4071,2022-07-27,29.17
5985,1654,2020-02-14,80.23
5986,3104,2020-04-05,50.74
5987,4268,2021-02-06,191.49
5988,4687,2020-11-02,2.85
5989,4936,2022-07-12,186.70
5990,4665,2021-12-21,314.67
5991,1575,2021-04-03,64.37
5992,657,2021-10-19,304.04
5993,969,2020-06-22,161.52
5994,829,2020-05-05,131.04
5995,4125,2021-07-27,175.52
5996,2686,2020-11-26,280.77
5997,4555,2022-09-02,159.54
5998,1546,2022-06-09,256.37
5999,2573,2021-05-18,134.82
6000,4530,2022-05-25,246.22
6001,2015,2021-04-12,192.14
6002,719,2020-09-23,200.13
6003,631,2021-08-08,233.32
6004,294,2020-12-17,113.30
6005,2404,2021-12-28,77.06
6006,2893,2022-07-23,236.81
6007,212,2020-09-01,92.23
6008,4867,2020-03-02,30.40
6009,2796,2022-05-04,276.01
6010,934,2021-06-13,232.76
6011,721,2022-06-21,78.81
6012,4439,2020-05-06,141.05
6013,4775,2021-03-16,291.87
6014,1202,2021-06-13,192.76
6015,403,2020-10-30,112.81
6016,3753,2020-03-22,30.59
6017,4643,2020-05-18,308.85
6018,3814,2022-05-03,58.32
6019,2873,2021-03-31,154.34
6020,1588,2022-03-01,225.37
6021,35,2021-09-14,126.01
6022,4211,2022-05-12,58.41
6023,1564,2021-09-15,273.70
6024,1669,2020-06-29,81.59
6025,4339,2021-04-09,84.43
6026,967,2022-02-23,127.63
6027,4400,2021-10-23,6.40
6028,1389,2020-01-28,0.06
6029,2100,2021-04-30,4.64
6030,1670,2020-01-31,20.09
6031,4559,2021-12-17,136.95
6032,2590,2020-02-03,10.12
6033,4019,2020-06-05,179.03
6034,2255,2021-05-25,272.57
6035,722,2020-04-23,60.92
6036,3669,2022-02-04,37.44
6037,434,2022-04-30,108.29
6038,3863,2021-04-26,74.60
6039,4607,2021-05-17,94.80
6040,2971,2021-06-18,125.13
6041,116,2022-09-18,9.70
6042,2685,2020-12-11,63.24
6043,4384,2022-01-02,244.79
6044,3883,2021-04-02,24.36
6045,953,2020-04-15,130.84
6046,2946,2021-04-09,202.11
6047,4185,2022-06-17,57.15
6048,1963,2022-08-12,197.01
6049,2294,2021-09-02,115.89
6050,3294,2022-03-14,275.50
6051,600,2020-06-23,209.21
6052,3083,2021-05-06,14.70
6053,2745,2021-03-29,312.00
