order_id,customer_id,order_date,total_amount
2684,1445,,173.90
2685,1710,,107.53
2686,1418,,31.43
2687,2920,,109.52
2688,4841,,123.47
2689,2581,,179.46
2690,2292,,168.33
2691,2524,,119.83
2692,1786,,126.90
2693,3837,,98.43
2694,103,,152.62
2695,1867,,18.66
2696,2583,,291.20
2697,1182,,100.97
2698,1271,,109.06
2699,1193,,286.00
2700,231,,141.85
2701,4929,,160.12
2702,3099,,36.34
2703,4835,,7.71
2704,1084,,160.16
2705,2674,,219.98
2706,2768,,158.90
2707,3005,,98.52
2708,1079,,35.58
2709,3897,,178.72
2710,4556,,77.46
2711,3542,,103.94
2712,2535,,217.14
2713,200,,19.41
2714,2306,,271.51
2715,1093,,39.55
2716,4777,,77.48
2717,4915,,324.19
2718,931,,168.27
2719,4451,,212.38
2720,207,,256.58
2721,3739,,294.45
2722,3870,,263.39
2723,4877,,324.94
2724,2376,,204.95
2725,4490,,65.94
2726,4701,,214.28
2727,880,,309.03
2728,4467,,131.91
2729,868,,181.71
2730,2192,,63.49
2731,4483,,257.89
2732,267,,16.91
2733,281,,96.71
2734,2374,,117.63
2735,810,,265.53
2736,1945,,302.12
2737,4717,,45.58
2738,3175,,85.67
2739,1297,,162.99
2740,373,,201.05
2741,523,,283.27
2742,2858,,210.96
2743,4739,,288.22
2744,3810,,207.45
2745,4845,,63.86
2746,4599,,85.68
2747,3125,,2.54
2748,3924,,151.75
2749,189,,197.65
2750,3892,,175.82
2751,3053,,5.47
2752,130,,44.73
2753,3169,,83.12
2754,3352,,107.05
2755,4858,,245.70
2756,68,,298.39
2757,1680,,262.71
2758,2225,,50.07
2759,74,,135.52
2760,2731,,44.19
2761,4943,,88.42
2762,3478,,239.21
2763,4902,,75.17
2764,2610,,296.69
2765,1106,,235.34
2766,4084,,47.35
2767,4398,,181.22
2768,4129,,196.83
2769,2035,,304.50
2770,1913,,11.45
2771,2651,,308.89
2772,971,,132.81
2773,2476,,110.87
2774,4394,,12.53
2775,3673,,184.32
2776,2197,,273.03
2777,2412,,113.52
2778,573,,16.99
2779,33,,195.91
2780,4270,,180.69
2781,1859,,144.55
2782,2358,,124.16
2783,1663,,286.20
2784,4212,,105.17
2785,221,,22.25
2786,1042,,100.87
2787,249,,115.06
2788,780,,116.95
2789,81,,222.17
2790,1948,,126.87
2791,1530,,292.99
2792,4486,,38.59
2793,3159,,29.10
2794,1322,,246.76
2795,4433,,254.95
2796,1597,,207.09
2797,923,,127.37
2798,2063,,279.58
2799,3629,,137.47
2800,3530,,149.24
2801,1052,,198.63
2802,104,,134.76
2803,61,,95.06
2804,203,,279.61
2805,3,,282.11
2806,4365,,46.26
2807,4441,,213.28
2808,2487,,152.99
2809,572,,125.40
2810,1925,,18.96
2811,393,,25.65
2812,2406,,188.26
2813,942,,207.08
2814,4168,,241.41
2815,1713,,84.94
2816,179,,148.28
2817,2857,,50.36
2818,2178,,313.00
2819,4786,,201.14
2820,2713,,265.73
2821,516,,254.76
2822,1693,,254.94
2823,824,,305.32
2824,2206,,42.49
2825,36,,169.52
2826,1852,,186.97
2827,4941,,207.17
2828,1074,,37.76
2829,3245,,101.14
2830,927,,284.10
2831,568,,229.03
2832,4173,,53.46
2833,728,,198.42
2834,1569,,188.61
2835,4700,,294.20
2836,1604,,215.11
2837,2808,,255.78
2838,3219,,28.81
2839,2402,,317.36
2840,4834,,295.54
2841,1765,,151.23
2842,1446,,16.91
2843,2127,,221.22
2844,3902,,70.16
2845,2908,,12.46
2846,1251,,217.82
2847,363,,228.91
2848,584,,247.66
2849,1572,,182.52
2850,1403,,109.83
2851,3247,,111.31
2852,2507,,238.49
2853,1569,,237.72
2854,2837,,16.18
2855,2563,,164.32
2856,3722,,0.69
2857,1471,,78.48
2858,595,,96.15
2859,1474,,301.26
2860,3330,,259.54
2861,502,,51.82
2862,1611,,285.38
2863,3542,,35.58
2864,443,,148.66
2865,3096,,177.28
2866,2302,,151.01
2867,3787,,326.54
2868,2685,,3.72
2869,2283,,22.34
2870,491,,85.09
2871,877,,232.68
2872,1980,,164.45
2873,1503,,282.31
2874,2401,,180.55
2875,1337,,159.05
2876,532,,239.47
2877,2686,,73.94
2878,246,,179.12
2879,2109,,55.67
2880,3876,,175.13
2881,2167,,172.93
2882,1058,,112.47
2883,1358,,93.23
2884,3546,,46.42
2885,2977,,306.27
2886,2539,,110.60
2887,4852,,37.85
2888,3921,,238.78
2889,359,,74.21
2890,3015,,309.49
2891,2887,,263.46
2892,2397,,249.57
2893,120,,132.56
2894,2531,,315.25
2895,2145,,295.82
2896,1546,,71.82
2897,3259,,102.73
2898,462,,139.55
2899,489,,120.58
2900,2704,,95.18
2901,4277,,326.30
2902,965,,97.71
2903,4986,,149.35
2904,1495,,210.02
2905,1674,,326.68
2906,4684,,273.42
2907,704,,161.12
2908,3586,,275.39
2909,4125,,111.83
2910,1881,,318.26
2911,3870,,321.69
2912,557,,15.48
2913,1816,,129.73
2914,4585,,190.02
2915,1959,,11.20
2916,3190,,177.48
2917,1162,,112.17
2918,3743,,304.20
2919,4291,,183.73
2920,1357,,66.44
2921,3740,,155.36
2922,3977,,64.37
2923,3989,,73.85
2924,4050,,171.28
2925,138,,13.02
2926,3424,,126.92
2927,1159,,200.08
2928,2587,,82.37
2929,4929,,278.06
2930,842,,157.04
2931,85,,186.30
2932,2123,,87.19
2933,1324,,117.95
2934,745,,52.82
2935,3345,,74.34
2936,4609,,248.79
2937,3399,,154.98
2938,362,,326.51
2939,1627,,202.37
2940,558,,110.95
2941,528,,241.24
2942,2670,,117.08
2943,1598,,130.25
2944,2028,,43.50
2945,2465,,64.36
2946,896,,319.68
2947,2772,,206.26
2948,543,,162.81
2949,310,,198.05
2950,178,,147.93
2951,4279,,30.38
2952,1636,,134.79
2953,3422,,64.56
2954,512,,185.32
2955,3932,,29.95
2956,2507,,54.99
2957,4124,,253.76
2958,345,,241.58
2959,472,,75.32
2960,2958,,142.80
2961,3818,,95.18
2962,401,,155.08
2963,503,,40.43
2964,3151,,99.66
2965,418,,221.55
2966,3952,,49.24
2967,833,,168.22
2968,1844,,128.06
2969,4173,,37.22
2970,4201,,319.56
2971,3779,,247.54
2972,689,,201.43
2973,2423,,157.45
2974,2138,,153.10
2975,815,,48.95
2976,1745,,237.02
2977,1897,,59.95
2978,1070,,99.76
2979,1395,,26.17
2980,3148,,55.76
2981,2452,,31.35
2982,4123,,288.44
2983,1177,,142.82
2984,727,,142.64
2985,2054,,271.50
2986,1284,,135.01
2987,1748,,91.36
2988,1495,,125.58
2989,4030,,180.85
2990,1831,,150.75
2991,165,,242.81
2992,715,,86.99
2993,2015,,169.12
2994,1572,,202.45
2995,1249,,13.20
2996,1437,,287.77
2997,238,,226.84
2998,3258,,139.09
2999,3595,,258.15
3000,1846,,221.89
3001,2332,,155.77
3002,2065,,21.84
3003,2784,,91.79
3004,3892,,54.34
3005,1491,,287.33
3006,1135,,301.81
3007,1695,,312.02
3008,4060,,117.65
3009,1504,,112.00
3010,2283,,228.81
3011,309,,287.55
3012,295,,272.63
3013,148,,138.78
3014,875,,15.00
3015,2609,,97.37
3016,4959,,315.56
3017,354,,175.19
3018,430,,148.60
3019,1884,,48.14
3020,950,,315.52
3021,4032,,161.44
3022,2737,,264.13
3023,4350,,16.89
3024,3738,,257.48
3025,4142,,26.07
3026,114,,139.26
3027,545,,247.11
3028,2675,,168.44
3029,3921,,109.29
3030,2118,,309.70
3031,735,,147.47
3032,1392,,102.22
3033,3212,,259.56
3034,291,,284.67
3035,1914,,325.65
3036,2357,,177.30
3037,1634,,132.76
3038,1292,,46.22
3039,1751,,146.76
3040,3149,,43.24
3041,1910,,110.22
3042,4952,,193.66
3043,2409,,308.59
3044,247,,263.79
3045,4878,,122.05
3046,4817,,190.42
3047,2999,,101.81
3048,3250,,77.02
3049,2116,,51.92
3050,3718,,232.62
3051,3133,,158.00
3052,4783,,246.67
3053,4995,,320.32
3054,1472,,298.51
3055,635,,26.03
3056,267,,221.92
3057,1201,,96.74
3058,28,,259.57
3059,424,,68.87
3060,466,,285.98
3061,3521,,257.37
3062,2004,,183.12
3063,3692,,298.22
3064,1546,,204.56
3065,1293,,18.96
3066,1846,,119.54
3067,1016,,68.46
3068,2253,,139.27
3069,3446,,263.95
3070,2258,,310.85
3071,4222,,103.68
3072,780,,261.27
3073,651,,202.56
3074,1124,,271.87
3075,2168,,239.18
3076,243,,188.37
3077,4275,,4.96
3078,46,,10.67
3079,4730,,48.74
3080,4881,,50.83
3081,4203,,108.50
3082,1315,,201.26
3083,1934,,199.63
3084,884,,249.72
3085,2238,,203.12
3086,1691,,251.69
3087,659,,237.63
3088,598,,74.76
3089,3423,,68.85
3090,1945,,319.29
3091,3333,,274.05
3092,154,,236.90
3093,551,,152.71
3094,1245,,317.81
3095,4099,,183.74
3096,4805,,180.48
3097,824,,327.47
3098,4634,,293.55
3099,2587,,236.11
3100,956,,199.80
3101,1438,,16.62
3102,2232,,316.99
3103,845,,35.90
3104,4617,,198.93
3105,2264,,85.32
3106,16,,166.46
3107,4474,,23.28
3108,4269,,204.45
3109,3730,,178.84
3110,281,,227.09
3111,1451,,116.38
3112,4492,,40.48
3113,1015,,100.13
3114,3325,,277.21
3115,2377,,73.47
3116,3883,,326.56
3117,2769,,219.13
3118,1138,,206.86
3119,4023,,90.09
3120,1459,,241.58
3121,2952,,2.22
3122,3129,,323.50
3123,1601,,309.99
3124,1595,,112.72
3125,3748,,140.60
3126,2881,,46.86
3127,2620,,59.05
3128,183,,12.69
3129,4659,,156.90
3130,425,,184.59
3131,2307,,68.58
3132,4818,,130.41
3133,2346,,245.50
3134,199,,53.95
3135,156,,305.06
3136,1612,,324.41
3137,2660,,209.12
3138,243,,211.87
3139,1862,,277.28
3140,2515,,36.54
3141,2554,,314.78
3142,1723,,92.52
3143,3609,,8.46
3144,4315,,235.14
3145,3328,,208.62
3146,2021,,3.89
3147,660,,24.71
3148,1854,,45.56
3149,284,,57.34
3150,574,,59.42
3151,4895,,185.69
3152,3866,,222.91
3153,3933,,55.63
3154,1317,,253.38
3155,2436,,296.42
3156,853,,226.76
3157,231,,173.70
3158,4038,,154.02
3159,1182,,32.36
3160,3129,,69.55
3161,3192,,216.42
3162,4224,,129.68
3163,4663,,133.60
3164,4167,,252.11
3165,2362,,101.98
3166,1462,,288.11
3167,1419,,106.60
3168,2380,,144.53
3169,287,,104.12
3170,2590,,26.92
3171,3982,,287.48
3172,1383,,250.03
3173,1750,,310.31
3174,4123,,274.10
3175,4614,,228.58
3176,1406,,190.26
3177,1687,,23.00
3178,4074,,175.13
3179,631,,279.17
3180,2379,,143.60
3181,2935,,288.55
3182,1542,,136.03
3183,403,,288.18
3184,1963,,196.28
3185,1884,,291.13
3186,876,,198.19
3187,694,,174.44
3188,2432,,263.16
3189,2648,,271.86
3190,2630,,56.53
3191,210,,197.09
3192,611,,254.08
3193,2654,,135.46
3194,4905,,246.25
3195,96,,164.91
3196,3307,,256.71
3197,1598,,115.33
3198,1573,,260.08
3199,2393,,268.66
3200,4595,,20.55
3201,1665,,195.89
3202,544,,2.93
3203,360,,153.72
3204,1783,,134.79
3205,4003,,139.17
3206,785,,81.55
3207,4135,,291.60
3208,1485,,315.73
3209,242,,27.74
3210,3324,,63.57
3211,3252,,237.81
3212,2020,,82.11
3213,563,,249.07
3214,3603,,61.29
3215,1706,,155.64
3216,2485,,210.62
3217,4327,,9.65
3218,3343,,18.52
3219,3342,,25.13
3220,347,,250.85
3221,4264,,185.25
3222,1817,,89.88
3223,1392,,295.12
3224,3260,,322.57
3225,2350,,93.02
3226,1275,,95.35
3227,2853,,36.23
3228,1053,,180.80
3229,1855,,217.50
3230,4637,,183.23
3231,2103,,11.63
3232,1824,,221.49
3233,1386,,203.40
3234,3689,,29.42
3235,404,,11.00
3236,836,,203.78
3237,1458,,56.05
3238,798,,293.41
3239,879,,239.10
3240,4560,,114.57
3241,1219,,169.05
3242,3012,,246.77
3243,4897,,319.79
3244,3543,,217.86
3245,2462,,211.51
3246,3172,,273.27
3247,3460,,72.84
3248,2530,,63.35
3249,693,,294.86
3250,2421,,251.82
3251,2229,,319.69
3252,360,,158.29
3253,1101,,299.97
3254,1614,,119.50
3255,2679,,294.61
3256,1534,,134.68
3257,4654,,84.77
3258,3775,,242.61
3259,904,,11.40
3260,1895,,0.56
3261,4924,,320.97
3262,542,,238.16
3263,1373,,202.53
3264,1922,,246.37
3265,2651,,99.56
3266,2082,,127.01
3267,3939,,148.23
3268,2406,,17.88
3269,3484,,59.93
3270,1801,,326.60
3271,2044,,102.70
3272,1535,,267.68
3273,4377,,301.28
3274,4082,,104.52
3275,3518,,115.14
3276,3693,,283.27
3277,1850,,192.78
3278,1914,,176.07
3279,1587,,314.59
3280,1784,,74.41
3281,4646,,154.33
3282,3983,,219.56
3283,1851,,195.02
3284,4438,,135.20
3285,4801,,241.24
3286,4518,,110.15
3287,521,,303.98
3288,1248,,222.85
3289,4480,,164.73
3290,2780,,206.03
3291,1023,,3.00
3292,4832,,201.04
3293,981,,232.74
3294,495,,48.84
3295,1218,,209.65
3296,3643,,266.36
3297,3426,,242.75
3298,2410,,251.18
3299,2365,,202.06
3300,1566,,1.27
3301,600,,70.98
3302,3915,,51.66
3303,1095,,80.96
3304,369,,189.30
3305,317,,36.10
3306,4109,,289.45
3307,3021,,200.03
3308,3190,,218.66
3309,4166,,130.95
3310,4508,,282.80
3311,1037,,11.95
3312,3065,,280.12
3313,1226,,159.73
3314,3300,,29.12
3315,4351,,252.05
3316,2989,,34.03
3317,299,,33.35
3318,1575,,302.75
3319,4859,,93.44
3320,3042,,3.05
3321,3115,,294.49
3322,3603,,271.36
3323,403,,245.31
3324,71,,155.41
3325,194,,327.22
3326,3720,,121.13
3327,2223,,324.10
3328,3865,,269.54
3329,2521,,193.86
3330,1298,,92.42
3331,266,,222.25
3332,4594,,213.01
3333,2782,,12.89
3334,1883,,202.86
3335,2224,,294.06
3336,2688,,75.46
3337,2709,,135.62
3338,69,,188.00
3339,1652,,253.02
3340,2266,,254.62
3341,3771,,295.33
3342,1954,,4.21
3343,1955,,183.65
3344,1243,,187.87
3345,778,,67.09
3346,2812,,160.02
3347,3450,,221.40
3348,932,,24.74
3349,3147,,59.07
3350,2924,,190.79
3351,2440,,37.45
3352,1219,,27.96
3353,4383,,302.56
3354,3187,,140.72
3355,1115,,84.10
3356,1798,,191.51
3357,1651,,8.45
3358,2458,,249.74
3359,2932,,166.88
3360,989,,106.33
3361,4047,,72.43
3362,4769,,104.66
3363,4337,,248.35
3364,51,,251.34
3365,4462,,44.89
3366,2929,,316.37
3367,1422,,32.73
3368,2171,,152.89
3369,3299,,122.89
3370,1643,,118.41
3371,307,,270.14
3372,1825,,160.91
3373,15,,207.69
3374,1037,,174.40
3375,1820,,35.94
3376,2087,,318.79
3377,1717,,31.78
3378,2128,,57.57
3379,3820,,132.94
3380,2701,,126.02
3381,1121,,263.15
3382,1179,,17.58
3383,734,,318.20
3384,2141,,207.47
3385,180,,70.99
3386,645,,102.22
3387,112,,174.73
3388,3707,,185.50
3389,3897,,235.76
3390,268,,23.48
3391,920,,176.99
3392,2616,,322.32
3393,3493,,78.74
3394,3248,,44.37
3395,3923,,318.74
3396,2705,,245.85
3397,1760,,83.81
3398,598,,218.49
3399,410,,229.51
3400,625,,201.15
3401,4134,,97.79
3402,2910,,197.52
3403,4228,,86.95
3404,2283,,79.35
3405,636,,130.48
3406,2092,,279.16
3407,3306,,89.20
3408,1190,,91.48
3409,2762,,130.65
3410,792,,276.37
3411,1708,,24.46
3412,630,,241.57
3413,3686,,188.67
3414,2508,,157.25
3415,710,,306.61
3416,1990,,172.64
3417,2706,,227.01
3418,2255,,83.27
3419,1994,,179.24
3420,2936,,208.07
3421,4931,,237.94
3422,4262,,126.79
3423,2260,,291.71
3424,96,,183.07
3425,3345,,157.12
3426,4862,,272.17
3427,2712,,133.88
3428,2996,,193.01
3429,253,,263.86
3430,1450,,157.64
3431,2172,,313.94
3432,1916,,12.36
3433,870,,213.73
3434,2351,,145.15
3435,4605,,165.97
3436,3032,,0.45
3437,593,,215.80
3438,3472,,226.46
3439,3651,,16.17
3440,1734,,247.82
3441,1244,,166.37
3442,2210,,318.61
3443,3779,,233.06
3444,4336,,123.85
3445,2528,,251.44
3446,1632,,95.36
3447,136,,164.39
3448,3384,,222.49
3449,538,,140.66
3450,1468,,269.58
3451,704,,227.37
3452,595,,19.34
3453,3905,,284.86
3454,1801,,196.28
3455,2056,,96.74
3456,1214,,118.16
3457,4701,,146.06
3458,1604,,264.66
3459,4808,,189.57
3460,1411,,106.37
3461,2203,,149.17
3462,2828,,17.00
3463,3724,,46.66
3464,802,,242.18
3465,1699,,217.88
3466,613,,135.01
3467,1439,,153.90
3468,2440,,286.75
3469,2070,,45.74
3470,2081,,214.36
3471,287,,148.36
3472,2800,,99.47
3473,2024,,190.76
3474,2497,,140.44
3475,1577,,279.98
3476,1876,,224.99
3477,2721,,297.19
3478,4054,,262.92
3479,1971,,56.66
3480,3225,,208.83
3481,4787,,86.49
3482,1666,,317.79
3483,1140,,288.36
3484,4541,,79.13
3485,2731,,76.34
3486,1565,,158.64
3487,1139,,164.23
3488,810,,109.96
3489,4496,,133.24
3490,3168,,280.05
3491,4194,,165.79
3492,1880,,43.83
3493,3796,,26.38
3494,1164,,279.38
3495,41,,156.53
3496,1868,,97.90
3497,117,,88.41
3498,3281,,121.29
3499,2913,,174.18
3500,2315,,16.26
3501,635,,252.51
3502,605,,57.49
3503,215,,147.13
3504,524,,131.16
3505,3039,,158.95
3506,2162,,133.77
3507,3757,,163.23
3508,3048,,208.65
3509,4864,,79.51
3510,1062,,61.26
3511,1512,,142.80
3512,3778,,23.29
3513,4101,,92.12
3514,2329,,170.06
3515,4235,,2.65
3516,1607,,67.87
3517,4473,,212.18
3518,249,,62.32
3519,4374,,245.97
3520,4084,,180.66
3521,1666,,287.09
3522,3653,,206.78
3523,4734,,69.05
3524,74,,266.94
3525,1207,,267.45
3526,371,,79.29
3527,667,,65.11
3528,594,,305.69
3529,997,,52.62
3530,2570,,184.40
3531,2093,,189.79
3532,3976,,277.39
3533,1848,,242.96
3534,4750,,188.29
3535,3395,,4.91
3536,4170,,52.75
3537,3066,,275.20
3538,1655,,170.53
3539,1624,,57.13
3540,4397,,101.45
3541,2941,,83.56
3542,2497,,137.61
3543,2015,,230.70
3544,2668,,47.94
3545,3504,,61.23
3546,3946,,177.13
3547,1880,,115.51
3548,4831,,320.27
3549,1652,,21.32
3550,869,,200.40
3551,121,,51.70
3552,4364,,187.53
3553,4291,,324.38
3554,2089,,14.11
3555,174,,27.65
3556,641,,53.13
3557,4533,,301.15
3558,680,,106.63
3559,340,,134.95
3560,2285,,116.12
3561,1746,,213.86
3562,2864,,157.94
3563,1384,,285.54
3564,489,,191.42
3565,190,,119.16
3566,2076,,300.82
3567,1587,,327.45
3568,594,,64.54
3569,1184,,292.14
3570,288,,167.11
3571,1898,,221.44
3572,3675,,247.49
3573,393,,169.95
3574,3983,,91.30
3575,231,,104.32
3576,645,,217.67
3577,3324,,146.62
3578,332,,160.59
3579,3073,,228.71
3580,3998,,232.35
3581,706,,228.74
3582,4458,,173.07
3583,236,,277.61
3584,4802,,196.02
3585,755,,211.06
3586,3604,,125.26
3587,4136,,9.46
3588,1668,,34.89
3589,556,,137.66
3590,3108,,199.08
3591,594,,245.01
3592,4299,,139.33
3593,2844,,109.97
3594,1252,,170.13
3595,1381,,226.45
3596,3357,,75.39
3597,2364,,236.85
3598,4854,,219.97
3599,2278,,253.86
3600,2012,,88.06
3601,2313,,52.25
3602,76,,61.43
3603,107,,323.03
3604,2610,,256.94
3605,2346,,161.62
3606,1926,,326.04
3607,4713,,65.28
3608,518,,188.60
3609,4194,,263.29
3610,3007,,236.72
3611,4463,,279.65
3612,100,,68.21
3613,3069,,174.71
3614,2831,,39.01
3615,3374,,153.25
3616,1142,,320.49
3617,4211,,2.92
3618,1567,,275.06
3619,125,,317.93
3620,3525,,74.42
3621,3286,,22.66
3622,2222,,306.97
3623,4230,,100.16
3624,429,,33.17
3625,75,,5.83
3626,1453,,298.04
3627,2018,,95.00
3628,827,,113.22
3629,3994,,204.28
3630,2212,,51.63
3631,4221,,228.29
3632,3232,,243.94
3633,3909,,134.14
3634,203,,40.60
3635,4962,,318.92
3636,4138,,75.63
3637,3922,,258.18
3638,3521,,29.25
3639,4741,,222.95
3640,455,,125.44
3641,4817,,220.44
3642,661,,293.12
3643,2042,,17.99
3644,3641,,109.06
3645,1860,,295.10
3646,1357,,174.24
3647,3384,,249.52
3648,2256,,255.37
3649,1954,,32.16
3650,3745,,24.19
3651,4292,,308.71
3652,18,,273.90
3653,2882,,182.34
3654,2838,,238.26
3655,2544,,286.93
3656,3755,,214.25
3657,599,,310.70
3658,1588,,312.49
3659,880,,36.13
3660,2357,,100.72
3661,160,,265.59
3662,2991,,68.87
3663,200,,247.64
3664,4421,,82.66
3665,2036,,241.40
3666,4254,,285.97
3667,56,,201.36
3668,707,,217.08
3669,1392,,284.81
3670,4509,,184.85
3671,3626,,230.35
3672,4520,,269.07
3673,2505,,272.05
3674,4147,,211.63
3675,2217,,211.66
3676,1333,,220.72
3677,3584,,105.63
3678,1187,,239.45
3679,913,,135.27
3680,4607,,208.54
3681,3280,,202.33
3682,1770,,20.20
3683,2671,,119.38
3684,3933,,83.89
3685,4496,,214.10
3686,3861,,32.27
3687,4791,,25.76
3688,3253,,265.56
3689,3577,,313.47
3690,4712,,51.85
3691,431,,303.23
3692,4145,,146.95
3693,2630,,36.07
3694,654,,147.99
3695,959,,280.69
3696,573,,314.46
3697,295,,322.51
3698,212,,117.87
3699,3860,,125.55
3700,973,,251.86
3701,2716,,147.78
3702,1421,,96.53
3703,2641,,67.33
3704,3833,,81.25
3705,1570,,261.66
3706,955,,323.76
3707,1277,,153.14
3708,3328,,309.13
3709,271,,185.54
3710,2025,,180.59
3711,643,,33.25
3712,21,,263.57
3713,1629,,5.95
3714,2747,,49.06
3715,3403,,77.22
3716,332,,4.78
3717,2200,,319.12
3718,2211,,209.21
3719,332,,41.99
3720,2723,,169.07
3721,1775,,70.69
3722,1050,,326.89
3723,3014,,196.99
3724,4136,,268.47
3725,2629,,62.52
3726,1146,,300.34
3727,1273,,144.55
3728,4807,,64.29
3729,893,,74.22
3730,998,,120.39
3731,1959,,240.71
3732,336,,277.01
3733,3079,,161.46
3734,3798,,8.62
3735,2626,,39.97
3736,4874,,210.15
3737,3236,,277.11
3738,1276,,99.44
3739,2622,,280.35
3740,2058,,319.72
3741,107,,321.13
3742,1592,,10.84
3743,2444,,274.40
3744,145,,161.60
3745,209,,272.50
3746,412,,127.77
3747,51,,107.98
3748,4416,,12.56
3749,3987,,215.15
3750,590,,27.63
3751,950,,167.92
3752,1325,,201.58
3753,3803,,302.36
3754,225,,195.21
3755,3622,,255.01
3756,947,,285.09
3757,3068,,80.59
3758,1730,,99.35
3759,2718,,242.42
3760,3370,,231.01
3761,3573,,193.47
3762,3931,,116.56
3763,353,,303.62
3764,404,,201.97
3765,4351,,147.75
3766,274,,205.37
3767,148,,207.59
3768,1715,,278.91
3769,2959,,77.54
3770,1935,,195.42
3771,67,,292.93
3772,1162,,319.80
3773,2962,,188.33
3774,3928,,165.49
3775,756,,14.35
3776,4754,,311.73
3777,3069,,246.59
3778,668,,203.97
3779,517,,277.36
3780,4201,,100.29
3781,607,,5.66
3782,257,,319.64
3783,2999,,211.99
3784,1346,,165.45
3785,3036,,311.93
3786,4029,,124.10
3787,2127,,171.79
3788,3240,,33.73
3789,3546,,211.69
3790,2687,,36.65
3791,4296,,298.25
3792,1800,,256.02
3793,1690,,288.36
3794,1268,,28.42
3795,4386,,211.04
3796,3992,,280.93
3797,94,,13.83
3798,2497,,278.14
3799,272,,305.21
3800,4323,,118.89
3801,2572,,326.64
3802,1923,,84.01
3803,4541,,57.73
3804,3258,,261.76
3805,934,,44.48
3806,3319,,227.65
3807,2981,,218.90
3808,1218,,188.87
3809,4559,,245.70
3810,4355,,192.25
3811,354,,3.66
3812,3376,,146.12
3813,3966,,47.82
3814,3249,,82.09
3815,3021,,154.40
3816,1596,,239.58
3817,4226,,148.11
3818,4191,,220.19
3819,2744,,305.14
3820,2584,,219.39
3821,3122,,175.53
3822,2848,,79.34
3823,2341,,207.76
3824,1527,,284.97
3825,593,,56.88
3826,1896,,72.64
3827,2585,,195.33
3828,1198,,325.45
3829,555,,230.07
3830,130,,258.59
3831,2094,,221.45
3832,4724,,247.50
3833,1442,,121.33
3834,2937,,169.35
3835,4084,,86.75
3836,4937,,274.33
3837,39,,36.58
3838,376,,202.54
3839,3317,,23.20
3840,2263,,263.54
3841,4873,,313.14
3842,3946,,265.53
3843,530,,315.14
3844,4603,,204.54
3845,2655,,260.79
3846,4624,,44.70
3847,2128,,110.79
3848,2850,,287.79
3849,1894,,240.75
3850,1303,,193.02
3851,2874,,1.42
3852,2827,,85.08
3853,305,,236.88
3854,1830,,288.96
3855,3382,,2.10
3856,1577,,148.36
3857,2547,,233.52
3858,2408,,68.87
3859,55,,132.76
3860,557,,323.49
3861,974,,14.20
3862,4157,,113.56
3863,438,,148.74
3864,3069,,52.38
3865,2545,,91.17
3866,2768,,299.23
3867,4919,,48.90
3868,3998,,202.94
3869,747,,69.23
3870,1488,,57.83
3871,4460,,204.20
3872,443,,231.40
3873,2274,,86.01
3874,1848,,67.65
3875,1356,,113.55
3876,59,,46.74
3877,2490,,321.33
3878,3526,,244.24
3879,4930,,200.18
3880,4635,,54.36
3881,4167,,285.85
3882,3660,,206.10
3883,2029,,84.93
3884,4025,,228.84
3885,2528,,90.43
3886,31,,34.13
3887,3514,,43.50
3888,3564,,212.59
3889,1817,,163.56
3890,1026,,290.69
3891,84,,66.85
3892,1812,,307.35
3893,2207,,307.62
3894,3579,,99.98
3895,4695,,282.92
3896,4333,,112.40
3897,1393,,131.82
3898,4681,,120.05
3899,2615,,107.99
3900,2755,,246.88
3901,756,,114.22
3902,1602,,33.11
3903,4836,,213.35
3904,4204,,305.81
3905,2563,,87.76
3906,4870,,5.87
3907,793,,88.09
3908,360,,125.44
3909,439,,301.06
3910,2114,,6.40
3911,1761,,199.12
3912,2377,,128.99
3913,4476,,210.36
3914,3958,,203.34
3915,2369,,218.31
3916,210,,291.89
3917,1680,,153.38
3918,1942,,266.15
3919,4563,,24.05
3920,4465,,51.01
3921,1274,,78.59
3922,377,,136.73
3923,2535,,190.14
3924,1988,,7.84
3925,2870,,152.84
3926,3715,,91.38
3927,1682,,149.65
3928,3854,,213.38
3929,4339,,42.25
3930,1338,,41.62
3931,2620,,249.24
3932,4726,,144.62
3933,3376,,51.12
3934,3139,,152.95
3935,4667,,311.03
3936,1819,,75.50
3937,146,,258.14
3938,4755,,108.60
3939,3913,,262.36
3940,634,,104.89
3941,3999,,179.42
3942,2796,,80.22
3943,1989,,37.79
3944,1858,,149.03
3945,4327,,12.93
3946,4830,,77.48
3947,2629,,53.96
3948,4390,,109.98
3949,1336,,95.42
3950,3993,,82.84
3951,1847,,117.09
3952,1616,,250.74
3953,1326,,281.90
3954,3555,,265.16
3955,3225,,29.60
3956,1550,,5.66
3957,500,,138.55
3958,134,,73.92
3959,2782,,83.59
3960,2862,,171.90
3961,3037,,20.78
3962,2038,,94.93
3963,798,,119.91
3964,2408,,156.88
3965,2449,,322.75
3966,381,,226.87
3967,4905,,255.89
3968,1920,,142.93
3969,4737,,280.91
3970,4879,,25.35
3971,3435,,322.03
3972,4448,,171.55
3973,3513,,171.36
3974,4837,,16.66
3975,3480,,127.61
3976,3688,,110.24
3977,3296,,91.55
3978,539,,325.37
3979,266,,217.08
3980,3549,,41.11
3981,64,,149.42
